ligand_id,ligand_name,num_atoms,spm_score,molskill_score,is_ns
325,4y2r_A_rec_1zd2_nc3_lig_tt_docked_2_pocket10_gen_sample_7,14,0.078189,17.790000,No
326,NS-021828619-0000,24,0.095251,0.290000,Yes
327,1hb1_A_rec_1bk0_acv_lig_tt_docked_2_pocket10_gen_sample_13,24,-3.246257,1.370000,No
328,NS-016162199-0000,24,-0.450842,-0.670000,Yes
329,5ivg_B_rec_5ivg_fps_lig_tt_min_0_pocket10_gen_sample_13,24,-2.379619,19.850000,No
330,NS-012618209-0000,18,-0.552040,7.100000,Yes
331,5dsy_D_rec_4zzx_fsu_lig_tt_min_0_pocket10_gen_sample_8,18,-2.206047,1.330000,No
332,NS-017733118-0000,23,-0.684164,4.960000,Yes
333,1n2g_A_rec_2a7x_amp_lig_tt_docked_0_pocket10_gen_sample_10,23,-3.366433,12.730000,No
334,NS-042192931-0000,15,-1.655973,13.640000,Yes
335,1eqg_A_rec_1eqg_ibp_lig_tt_docked_0_pocket10_gen_sample_5,15,-0.288703,5.440000,No
336,NS-019295514-0000,16,-1.145260,-7.300000,Yes
338,NS-012485951-0000,28,-0.536900,7.820000,Yes
339,4nr8_A_rec_5u2f_82y_lig_tt_docked_6_pocket10_gen_sample_5,28,-2.083609,9.860000,No
340,NS-017887932-0000,24,-0.824340,4.470000,Yes
341,5uis_A_rec_4yo6_4gd_lig_tt_docked_2_pocket10_gen_sample_19,24,-2.700395,16.580000,No
342,NS-019777155-0000,26,-0.032428,2.920000,Yes
343,2cbr_A_rec_2cbr_a80_lig_tt_docked_0_pocket10_gen_sample_7,26,-3.127977,23.350000,No
344,2brc_A_rec_1bgq_rdc_lig_tt_min_0_pocket10_gen_sample_3,25,-1.723909,-0.690000,No
345,NS-017309043-0000,21,-0.289683,-19.170000,Yes
346,1kt7_A_rec_1rlb_rea_lig_tt_min_0_pocket10_gen_sample_1,21,-2.736247,3.780000,No
347,NS-020250346-0001,18,-0.263995,-14.230000,Yes
348,2p98_A_rec_2gg7_u14_lig_tt_docked_0_pocket10_gen_sample_9,18,-2.942834,1.570000,No
349,NS-020664375-0000,14,-0.335870,-5.990000,Yes
350,2q8d_A_rec_4bis_8hq_lig_tt_min_0_pocket10_gen_sample_13,14,-2.433925,24.540000,No
351,NS-049979039-0000,19,0.210021,4.930000,Yes
352,5eyr_A_rec_5myn_zuf_lig_tt_docked_2_pocket10_gen_sample_9,19,-3.460006,17.150000,No
353,NS-025045177-0000,18,-0.922085,-4.540000,Yes
354,2wzh_A_rec_5fl0_71i_lig_it1_it2_tt_docked_3_pocket10_gen_sample_1,18,-2.244363,11.490000,No
355,NS-006201525-0000,23,-0.212268,-4.210000,Yes
356,4eak_C_rec_2uv7_amp_lig_tt_min_0_pocket10_gen_sample_9,23,-3.106228,7.280000,No
358,NS-015298112-0000,23,-0.039268,-4.680000,Yes
359,1r58_A_rec_5jfr_6kp_lig_tt_docked_1_pocket10_gen_sample_13,23,-2.695870,4.390000,No
360,NS-021557731-0000,22,-0.965538,-6.130000,Yes
361,3nvz_C_rec_1n5x_tei_lig_tt_min_0_pocket10_gen_sample_11,22,-1.848430,10.310000,No
362,NS-012648902-0000,27,-0.708445,10.790000,Yes
363,1nzz_B_rec_3n83_adp_lig_tt_min_0_pocket10_gen_sample_17,27,-3.264080,19.070000,No
364,NS-016142368-0000,28,-1.911363,11.160000,Yes
365,5pol_B_rec_5n49_8lw_lig_tt_docked_0_pocket10_gen_sample_4,28,-2.329326,8.280000,No
366,NS-012998184-0000,23,-2.203354,8.670000,Yes
367,1xog_A_rec_1l7g_bcz_lig_tt_docked_1_pocket10_gen_sample_1,23,-3.442386,-6.810000,No
368,NS-016865421-0000,27,-0.671174,5.150000,Yes
370,NS-022228706-0000,20,-0.433523,15.210000,Yes
371,1tkt_A_rec_3lp1_nvp_lig_tt_docked_0_pocket10_gen_sample_11,20,-2.503867,10.080000,No
372,NS-017414420-0000,24,-1.083730,-8.330000,Yes
373,NS-005969644-0000,34,-0.774724,2.900000,Yes
374,3ml8_A_rec_3l13_jzw_lig_tt_docked_0_pocket10_gen_sample_9,34,-2.327785,16.190000,No
375,NS-011459617-0000,16,-0.245787,-1.440000,Yes
376,3wz6_A_rec_4y5c_47v_lig_tt_docked_19_pocket10_gen_sample_17,16,-3.592139,18.350000,No
377,NS-017913013-0000,28,-1.362892,2.160000,Yes
378,6bnj_A_rec_4rac_3l4_lig_tt_min_0_pocket10_gen_sample_3,28,-2.898422,12.740000,No
379,NS-018315580-0000,22,-0.422942,-8.750000,Yes
380,3am9_B_rec_1n5x_tei_lig_tt_docked_0_pocket10_gen_sample_1,22,-1.858438,17.240000,No
381,NS-015326723-0000,23,-0.970697,-0.360000,Yes
382,1l4l_A_rec_1jho_rmb_lig_tt_docked_0_pocket10_gen_sample_9,23,-1.649376,0.310000,No
383,NS-022306844-0000,18,0.771312,9.930000,Yes
384,5fzk_A_rec_5fzg_7ia_lig_tt_min_0_pocket10_gen_sample_7,18,-2.731817,26.830000,No
385,NS-015321941-0000,21,-0.961805,-11.850000,Yes
386,5cp8_A_rec_5coq_tcu_lig_tt_min_0_pocket10_gen_sample_15,21,-2.509212,14.880000,No
387,NS-042294048-0000,17,-1.996995,-1.760000,Yes
388,3wk4_A_rec_4y2y_49z_lig_tt_docked_5_pocket10_gen_sample_5,17,-1.185169,10.060000,No
389,NS-005810095-0000,12,0.193819,13.940000,Yes
390,4a9h_A_rec_2dvs_aly_lig_tt_min_0_pocket10_gen_sample_13,12,0.158883,9.520000,No
391,NS-012747416-0000,26,-0.502057,0.410000,Yes
392,5ctl_A_rec_5hls_62g_lig_tt_min_0_pocket10_gen_sample_10,26,-3.612205,21.490000,No
393,NS-019767122-0000,25,-1.195379,-4.850000,Yes
394,1gtv_A_rec_1n5l_tyd_lig_tt_docked_2_pocket10_gen_sample_17,25,-2.034373,-0.360000,No
395,NS-013082565-0000,16,0.489861,13.780000,Yes
396,1asc_A_rec_5vwq_pmp_lig_tt_docked_0_pocket10_gen_sample_14,16,-2.349141,-9.140000,No
397,NS-019453420-0000,20,-0.423254,20.860000,Yes
398,2qwd_A_rec_2qwc_dan_lig_tt_min_0_pocket10_gen_sample_2,20,-2.089052,12.050000,No
399,NS-050163800-0000,21,-0.843969,-0.060000,Yes
400,3q3s_A_rec_4m3f_2d1_lig_tt_docked_0_pocket10_gen_sample_14,21,-2.118948,22.530000,No
401,NS-042331962-0000,21,-1.151289,-8.170000,Yes
402,3du8_B_rec_4b7t_cwt_lig_tt_min_0_pocket10_gen_sample_5,21,-2.202116,-1.360000,No
403,NS-018423189-0000,19,-1.258629,-10.020000,Yes
404,3d67_C_rec_4p10_2b8_lig_tt_min_0_pocket10_gen_sample_7,19,-1.848128,6.650000,No
405,NS-007172330-0000,12,0.275773,10.700000,Yes
406,5edh_A_rec_5c28_4xv_lig_tt_min_0_pocket10_gen_sample_7,12,-2.368183,8.460000,No
407,NS-019974029-0000,15,-0.000614,-22.970000,Yes
408,3tzi_B_rec_4ph9_ibp_lig_tt_min_0_pocket10_gen_sample_5,15,-2.170263,15.260000,No
409,NS-018459724-0000,28,-1.339822,0.760000,Yes
410,1q16_A_rec_3ir6_gdp_lig_tt_docked_0_pocket10_gen_sample_8,28,-1.684854,13.400000,No
411,NS-025068339-0000,25,-0.790983,8.700000,Yes
412,5ula_A_rec_5d24_l26_lig_tt_min_0_pocket10_gen_sample_15,25,-1.960206,5.780000,No
413,NS-017849415-0000,22,-1.536524,-0.460000,Yes
414,3lhv_A_rec_3lhv_bmq_lig_tt_docked_0_pocket10_gen_sample_5,22,-1.551906,-9.100000,No
415,NS-025055442-0000,19,-1.456008,-10.120000,Yes
416,4fcd_A_rec_5dh4_5av_lig_tt_min_0_pocket10_gen_sample_1,19,-2.729037,-7.310000,No
417,NS-007000445-0000,16,0.343994,2.500000,Yes
418,1rmy_B_rec_1rmy_dcz_lig_tt_min_0_pocket10_gen_sample_5,16,-1.944979,18.580000,No
419,NS-042289169-0000,17,-2.963573,-3.450000,Yes
420,3hs6_A_rec_3q7d_npx_lig_tt_docked_5_pocket10_gen_sample_11,17,-1.064405,15.740000,No
421,NS-019501119-0000,23,-1.110854,-3.200000,Yes
422,3pgq_A_rec_3pgq_gy3_lig_tt_docked_0_pocket10_gen_sample_7,23,-2.159701,7.350000,No
423,NS-014167145-0000,27,-1.244325,1.770000,Yes
424,3sv3_A_rec_4dlg_dct_lig_tt_docked_3_pocket10_gen_sample_8,27,-1.803170,3.630000,No
425,NS-042197752-0000,18,-0.438667,9.330000,Yes
426,5t8e_A_rec_5cj6_51y_lig_tt_docked_0_pocket10_gen_sample_9,18,-1.838798,-2.350000,No
427,NS-020221114-0000,24,-0.973193,-0.430000,Yes
428,4rv6_A_rec_4rv6_rpb_lig_tt_docked_0_pocket10_gen_sample_1,24,-4.025759,16.010000,No
429,NS-006507843-0000,23,-0.471722,9.760000,Yes
431,NS-050006164-0000,22,-0.796317,-10.810000,Yes
432,NS-020117441-0000,23,-0.991944,-5.920000,Yes
433,NS-050029572-0000,23,-0.193488,17.220000,Yes
434,3nb5_A_rec_5ljq_anv_lig_tt_docked_13_pocket10_gen_sample_7,23,-4.256596,25.090000,No
435,NS-008290821-0000,24,-1.026395,5.110000,Yes
436,1uzw_A_rec_1bk0_acv_lig_tt_docked_7_pocket10_gen_sample_16,24,-1.883037,5.340000,No
437,NS-006180872-0000,23,-0.474051,-1.350000,Yes
438,NS-023559650-0000,25,-1.745589,5.480000,Yes
439,NS-049944958-0000,22,-0.685232,-6.450000,Yes
440,NS-043751168-0000,29,-1.279315,14.200000,Yes
441,4efu_A_rec_4efu_efu_lig_tt_min_0_pocket10_gen_sample_8,29,-3.288089,-7.450000,No
442,NS-042258666-0000,16,-1.168732,15.130000,Yes
443,2blc_A_rec_2blc_cp7_lig_tt_min_0_pocket10_gen_sample_17,16,-1.686179,-2.650000,No
444,NS-019943920-0000,22,-0.631085,-18.000000,Yes
445,1l4k_A_rec_1l4k_ncn_lig_tt_docked_0_pocket10_gen_sample_16,22,-2.869126,9.250000,No
446,NS-050099337-0000,25,-0.852187,-3.840000,Yes
447,5ev8_C_rec_1jje_bys_lig_tt_min_0_pocket10_gen_sample_12,25,-3.270806,0.710000,No
448,NS-017000215-0000,27,-0.444182,0.030000,Yes
449,3d57_A_rec_1n46_pfa_lig_tt_min_0_pocket10_gen_sample_16,27,-2.225202,6.070000,No
450,NS-024044355-0000N-4-bromo-2-fluorophenyl-2-3-2-fluorophenyl-4-oxoisoxaz,29,-0.636131,4.430000,Yes
451,2g5n_A_rec_2zfs_12u_lig_tt_min_0_pocket10_gen_sample_5,29,-1.420915,1.780000,No
452,NS-006596103-0000,28,-0.688178,-0.230000,Yes
453,4bdb_A_rec_2yiq_yiq_lig_tt_docked_3_pocket10_gen_sample_11,28,-2.520859,4.520000,No
454,NS-013991303-0000,26,-0.000856,7.040000,Yes
455,2ydk_A_rec_4jik_1ko_lig_tt_min_0_pocket10_gen_sample_17,26,-2.566224,14.780000,No
456,NS-015067586-0000,27,-0.738311,2.510000,Yes
457,1cxv_A_rec_3zxh_e41_lig_tt_min_0_pocket10_gen_sample_1,27,-3.028567,3.160000,No
458,NS-012812840-0000,26,-0.188133,-10.470000,Yes
459,4ps8_A_rec_3apc_mmd_lig_tt_min_0_pocket10_gen_sample_11,26,-2.282355,-1.440000,No
460,NS-000673263-0000,13,0.585236,7.290000,Yes
461,1kbk_A_rec_1u30_gox_lig_it1_it2_tt_docked_7_pocket10_gen_sample_9,13,-1.321052,5.090000,No
462,NS-020143385-0000,23,0.113303,-13.870000,Yes
463,3t4v_A_rec_3t4v_md3_lig_tt_docked_0_pocket10_gen_sample_5,23,-2.116029,27.980000,No
464,NS-042484201-0000,17,0.459436,-20.430000,Yes
465,3wk5_A_rec_5aky_6nj_lig_tt_min_0_pocket10_gen_sample_5,17,-1.646838,20.890000,No
466,NS-023363366-0000,27,-1.472325,8.240000,Yes
467,5vt4_B_rec_5vt4_9kj_lig_tt_min_0_pocket10_gen_sample_3,27,-2.792484,25.500000,No
468,NS-019829350-0001,21,-2.088048,17.020000,Yes
469,3fs6_A_rec_5hsu_63y_lig_tt_docked_8_pocket10_gen_sample_11,21,-2.730741,4.520000,No
470,NS-011660592-0000,25,-1.438313,0.990000,Yes
471,3rad_D_rec_3rad_nfx_lig_tt_min_0_pocket10_gen_sample_13,25,-2.970893,-15.300000,No
472,NS-020901366-0000,21,-1.753663,-1.660000,Yes
473,3q3s_A_rec_4m3f_2d1_lig_tt_docked_0_pocket10_gen_sample_6,21,-2.500322,15.280000,No
474,NS-049973645-0000,20,-0.943780,11.270000,Yes
475,5v8h_A_rec_5v8h_8zj_lig_tt_min_0_pocket10_gen_sample_16,20,-2.880489,5.110000,No
476,NS-006737106-0000,19,0.782333,-14.450000,Yes
477,1t48_A_rec_1q1m_234_lig_tt_min_0_pocket10_gen_sample_8,19,-2.802863,26.840000,No
478,NS-019955261-0000,25,-0.117675,5.600000,Yes
479,3i6c_A_rec_3i6c_gia_lig_tt_docked_8_pocket10_gen_sample_4,25,-3.795055,13.070000,No
480,NS-006378955-0000,14,0.048207,10.970000,Yes
481,3t3y_A_rec_3t3y_md6_lig_tt_min_0_pocket10_gen_sample_13,14,-1.951217,2.660000,No
482,NS-012777477-0000,22,-0.264893,-9.260000,Yes
483,3lhv_A_rec_3lhv_bmq_lig_tt_docked_0_pocket10_gen_sample_13,22,-1.887660,-12.270000,No
484,3gxl_A_rec_1vjy_460_lig_tt_min_0_pocket10_gen_sample_3,22,-2.071858,5.580000,No
485,NS-012745898-0000,24,-0.973794,6.480000,Yes
486,1d8d_B_rec_1mzc_fpp_lig_tt_docked_3_pocket10_gen_sample_1,24,-2.913775,-1.300000,No
487,1pwu_B_rec_5d1t_56r_lig_tt_min_0_pocket10_gen_sample_7,27,-1.747254,14.170000,No
488,NS-005822535-0000,23,-0.676337,0.350000,Yes
489,3kck_A_rec_4d0w_vvq_lig_tt_min_0_pocket10_gen_sample_7,23,-3.365944,14.300000,No
490,NS-042490139-0000,23,-0.926434,-1.020000,Yes
491,1xog_A_rec_1l7g_bcz_lig_tt_docked_1_pocket10_gen_sample_9,23,-1.497438,13.360000,No
492,NS-006839940-0000,19,-1.128076,-6.630000,Yes
493,4fu9_A_rec_1gi7_120_lig_tt_min_0_pocket10_gen_sample_1,19,-2.122601,23.530000,No
494,NS-023412267-0000,21,-0.794091,-0.260000,Yes
495,1mvt_A_rec_5hsu_63y_lig_tt_docked_4_pocket10_gen_sample_11,21,-1.211737,13.370000,No
496,NS-023365363-0000,26,-1.168192,-8.470000,Yes
497,2an5_B_rec_3hcb_sah_lig_tt_docked_0_pocket10_gen_sample_11,26,-1.234629,5.350000,No
498,NS-023512979-0000,21,-1.183724,7.060000,Yes
499,5t2b_A_rec_2wxm_zzm_lig_tt_min_0_pocket10_gen_sample_16,21,-2.872194,3.850000,No
500,NS-016966671-0000,26,-0.308580,-1.610000,Yes
501,1i73_A_rec_1zs0_ein_lig_tt_min_0_pocket10_gen_sample_7,26,-1.617335,9.410000,No
502,NS-012588713-0000,29,-0.365595,-9.570000,Yes
503,4hoe_B_rec_4hoe_18g_lig_tt_docked_0_pocket10_gen_sample_3,29,-3.895721,23.300000,No
504,NS-014926693-0000,29,-0.552313,1.800000,Yes
505,5cei_A_rec_5hbj_5y8_lig_tt_min_0_pocket10_gen_sample_13,29,-2.085523,9.770000,No
506,NS-043728255-0000,16,-0.252527,-12.000000,Yes
507,3st6_A_rec_3st6_rve_lig_tt_min_0_pocket10_gen_sample_17,16,-1.094773,-0.380000,No
508,NS-012881600-0000,27,-0.750183,-2.350000,Yes
509,3eeo_A_rec_6mht_sam_lig_tt_min_0_pocket10_gen_sample_5,27,-1.542421,7.620000,No
510,NS-020369653-0000,25,-0.799266,-8.320000,Yes
511,1akb_A_rec_1ama_pla_lig_tt_min_0_pocket10_gen_sample_17,25,-2.663706,9.620000,No
512,NS-023508817-0000,16,-0.602155,-3.320000,Yes
513,2p7a_A_rec_2zas_1oh_lig_tt_docked_0_pocket10_gen_sample_1,16,-2.132789,8.650000,No
514,NS-012743446-0000,21,-1.420166,0.300000,Yes
515,2pbw_A_rec_3fv1_dyh_lig_tt_min_0_pocket10_gen_sample_7,21,-2.841924,2.130000,No
516,NS-020466976-0000,21,-0.048446,-12.230000,Yes
517,4lek_X_rec_2w9h_top_lig_tt_docked_9_pocket10_gen_sample_1,21,-2.128228,13.590000,No
518,NS-012905662-0000,26,-0.834332,-1.000000,Yes
519,4cbt_B_rec_2vqm_ha3_lig_tt_min_0_pocket10_gen_sample_3,26,-2.645599,17.620000,No
520,NS-020182960-0000,22,-0.699985,-14.750000,Yes
521,1km6_A_rec_3m1z_bmp_lig_tt_min_0_pocket10_gen_sample_6,22,-1.743624,10.580000,No
522,NS-000662478-0000,15,-0.518401,12.760000,Yes
523,5mzk_A_rec_5nak_kyn_lig_tt_docked_0_pocket10_gen_sample_3,15,-2.740730,16.620000,No
524,NS-019457988-0000,22,-0.688710,-1.050000,Yes
525,NS-019446087-0000,21,-0.335549,-3.820000,Yes
526,3nq6_A_rec_3nq6_up6_lig_tt_docked_3_pocket10_gen_sample_1,21,-2.326221,8.750000,No
527,4pjt_B_rec_1wok_cnq_lig_tt_min_0_pocket10_gen_sample_13,20,-2.097827,2.680000,No
528,NS-019822327-0000,16,0.055134,-9.160000,Yes
529,NS-012479267-0000,27,-0.974801,12.030000,Yes
530,4dk5_A_rec_3nzs_nzs_lig_tt_docked_6_pocket10_gen_sample_11,27,-3.535529,-10.920000,No
531,NS-020932351-0000,24,-0.921951,-8.160000,Yes
532,5akt_A_rec_4ky2_1w3_lig_tt_min_0_pocket10_gen_sample_5,24,-2.689082,11.760000,No
533,NS-019222002-0000,24,-1.384428,0.170000,Yes
534,1zsk_A_rec_1zsj_709_lig_tt_docked_2_pocket10_gen_sample_1,24,-2.589451,37.170000,No
535,NS-018461114-0000,22,-0.291089,-5.550000,Yes
536,4v2w_A_rec_5fpv_mmk_lig_tt_min_0_pocket10_gen_sample_8,22,-2.398340,2.990000,No
537,NS-007297784-0000,12,1.393883,10.530000,Yes
538,4bdf_A_rec_4bdh_wvi_lig_tt_docked_1_pocket10_gen_sample_15,12,-1.372729,-7.140000,No
539,NS-020193248-0000,23,-0.127091,-8.050000,Yes
540,4eak_C_rec_2uv7_amp_lig_tt_min_0_pocket10_gen_sample_5,23,-3.755190,15.940000,No
541,1xm4_A_rec_1xm4_pil_lig_tt_docked_1_pocket10_gen_sample_13,25,-4.596391,21.990000,No
542,NS-019564659-0000,22,-0.684174,-11.330000,Yes
543,5ezg_A_rec_4m3g_2g1_lig_tt_min_0_pocket10_gen_sample_8,22,-3.353797,12.190000,No
544,NS-023551329-0000,21,-0.681684,5.500000,Yes
545,2pbw_A_rec_3fv1_dyh_lig_tt_min_0_pocket10_gen_sample_9,21,-1.702200,-1.970000,No
546,NS-013514110-0000,28,-0.721055,7.980000,Yes
547,2xkc_A_rec_2xkd_t3m_lig_tt_docked_0_pocket10_gen_sample_15,28,-2.071589,-3.480000,No
548,NS-015099000-0000,21,-0.334606,3.420000,Yes
549,4nm3_A_rec_5oy4_b4k_lig_tt_min_0_pocket10_gen_sample_3,21,-2.033866,-10.250000,No
550,NS-000560886-0000Chemistry37371,16,-0.107317,-6.300000,Yes
551,3wkb_A_rec_4y2s_49p_lig_tt_docked_6_pocket10_gen_sample_1,16,-3.051924,21.330000,No
552,NS-025047319-0000,22,-1.063345,-10.970000,Yes
553,5x52_A_rec_2xvq_9ds_lig_tt_docked_0_pocket10_gen_sample_16,22,-3.101512,12.680000,No
554,NS-000619237-0000,26,-0.827242,12.580000,Yes
555,NS-011684277-0000,12,0.001586,0.880000,Yes
557,NS-017445846-0000,21,0.356341,-1.280000,Yes
558,3sru_X_rec_3frb_top_lig_tt_docked_7_pocket10_gen_sample_3,21,-3.186368,19.940000,No
559,NS-014271994-0000,28,-0.832298,1.470000,Yes
560,1fqj_A_rec_1tag_gdp_lig_tt_docked_0_pocket10_gen_sample_10,28,-2.557119,13.050000,No
561,NS-020880750-0000,25,-0.638306,-9.440000,Yes
562,NS-019245317-0000,23,-0.434747,-19.380000,Yes
563,3lhv_A_rec_2zz2_6cn_lig_tt_docked_0_pocket10_gen_sample_5,23,-2.381674,2.400000,No
564,NS-012856869-0000,22,-0.915426,-8.090000,Yes
565,1kpf_A_rec_6b42_d5m_lig_tt_docked_0_pocket10_gen_sample_1,22,-2.634626,4.890000,No
566,NS-014228733-0000,21,0.220534,1.360000,Yes
567,2ylo_A_rec_5v8q_97a_lig_tt_docked_0_pocket10_gen_sample_5,21,-4.167383,19.620000,No
568,NS-022299644-0000,23,-0.656296,-19.020000,Yes
569,3qx9_A_rec_3lud_amp_lig_tt_docked_0_pocket10_gen_sample_8,23,-3.014287,21.630000,No
570,NS-021502318-0000,28,-0.739625,-6.180000,Yes
571,3q4c_A_rec_4yht_4ef_lig_tt_min_0_pocket10_gen_sample_19,28,-2.564675,10.330000,No
572,NS-020320097-0000,24,-1.093375,-9.380000,Yes
573,NS-015669498-0000,20,-0.253798,4.900000,Yes
574,5oly_A_rec_1o08_g16_lig_it2_tt_docked_7_pocket10_gen_sample_14,20,-2.026118,11.950000,No
575,NS-018328981-0000,21,-0.656781,4.620000,Yes
576,4mns_A_rec_4mns_2ax_lig_tt_docked_0_pocket10_gen_sample_11,21,-2.759979,1.190000,No
577,NS-017396552-0000,24,-0.992221,6.030000,Yes
578,4zmg_A_rec_3kvm_951_lig_tt_min_0_pocket10_gen_sample_11,24,-3.353529,18.360000,No
579,NS-020248766-0000,23,-1.099284,-11.470000,Yes
580,2jid_A_rec_3o9v_10t_lig_tt_min_0_pocket10_gen_sample_14,23,-1.927768,12.880000,No
581,NS-013578616-0000,23,-1.546621,6.990000,Yes
582,3pba_A_rec_5hzc_65w_lig_tt_docked_1_pocket10_gen_sample_7,23,-2.084307,-1.000000,No
583,NS-042205545-0000,15,-0.449051,-5.250000,Yes
584,4qo7_B_rec_4aj1_aj1_lig_tt_docked_3_pocket10_gen_sample_19,15,-2.322697,19.470000,No
585,NS-014893016-0000,23,-0.174481,-0.020000,Yes
586,3kck_A_rec_4d0w_vvq_lig_tt_min_0_pocket10_gen_sample_11,23,-2.643127,7.720000,No
587,NS-006988178-0000,13,1.039510,9.780000,Yes
588,1ps3_A_rec_3d51_gox_lig_tt_min_0_pocket10_gen_sample_17,13,-2.333466,10.560000,No
589,NS-012955213-0000,28,-1.978124,-2.270000,Yes
590,4ksq_A_rec_4ksp_1su_lig_tt_docked_0_pocket10_gen_sample_3,28,-2.039366,0.180000,No
591,NS-023361619-0000,24,-0.239959,-3.670000,Yes
592,1x28_A_rec_1arg_ppd_lig_tt_docked_0_pocket10_gen_sample_10,24,-1.732230,13.100000,No
593,NS-006123767-0001,18,0.499164,28.310000,Yes
594,2bge_A_rec_1c88_ota_lig_tt_docked_0_pocket10_gen_sample_9,18,-3.090549,16.940000,No
595,NS-017293791-0000,29,-1.864102,3.640000,Yes
596,1zm7_A_rec_1zm7_ttp_lig_tt_min_0_pocket10_gen_sample_1,29,-3.258436,12.500000,No
597,NS-017254439-0001,29,-1.691436,20.460000,Yes
598,2cgu_A_rec_4fsq_hk3_lig_tt_docked_0_pocket10_gen_sample_2,29,-3.169165,9.360000,No
599,NS-022008541-0000,26,-0.953068,-7.930000,Yes
600,1zuc_B_rec_3zrb_orc_lig_tt_min_0_pocket10_gen_sample_9,26,-3.198665,-14.040000,No
601,NS-019554076-0000,28,0.045795,3.990000,Yes
602,1o2q_A_rec_1o2r_cr9_lig_tt_docked_0_pocket10_gen_sample_15,28,-1.550642,6.250000,No
603,NS-017381960-0000,29,-0.882050,7.240000,Yes
604,2zmi_A_rec_3vru_ys3_lig_tt_docked_0_pocket10_gen_sample_1,29,-2.059105,4.690000,No
605,NS-020360926-0000,23,-0.872559,-7.320000,Yes
606,3kck_A_rec_4d0w_vvq_lig_tt_min_0_pocket10_gen_sample_3,23,-2.792228,-6.480000,No
607,NS-049954783-0000,24,-1.596914,-18.930000,Yes
608,4jtt_A_rec_4ls1_3x2_lig_tt_min_0_pocket10_gen_sample_15,24,-2.142373,4.680000,No
609,NS-012776952-0000,24,-0.754981,-3.130000,Yes
610,5tmg_A_rec_4gjb_0me_lig_tt_docked_0_pocket10_gen_sample_13,24,-1.993182,-10.630000,No
611,NS-050054407-0000,20,-1.043022,7.190000,Yes
612,4yq6_A_rec_4yq7_4g4_lig_tt_docked_2_pocket10_gen_sample_9,20,-0.520161,11.840000,No
613,NS-017718818-0000,27,-0.773645,5.490000,Yes
614,4lwh_A_rec_3vha_vha_lig_tt_docked_0_pocket10_gen_sample_4,27,-3.182840,19.440000,No
615,NS-028238506-0000,14,1.058317,5.370000,Yes
616,1oax_L_rec_1oax_anq_lig_tt_docked_3_pocket10_gen_sample_3,14,-1.578202,7.880000,No
617,NS-016097132-0000,23,-0.403363,-12.780000,Yes
618,3leo_A_rec_3hkk_gts_lig_tt_docked_0_pocket10_gen_sample_11,23,-4.152652,10.390000,No
619,NS-012522158-0000,23,-0.715519,-7.800000,Yes
620,2b7a_A_rec_4e6d_0nu_lig_tt_min_0_pocket10_gen_sample_19,23,-1.651687,-16.640000,No
621,NS-019836565-0000,24,-0.439327,13.990000,Yes
622,2xbx_A_rec_4a7i_a7i_lig_tt_docked_0_pocket10_gen_sample_7,24,-1.478460,9.280000,No
623,NS-012682220-0000,24,-0.448427,9.520000,Yes
624,5f08_A_rec_5eyr_5t0_lig_tt_docked_0_pocket10_gen_sample_14,24,-1.837989,10.230000,No
625,NS-012604587-0000,22,-0.254937,2.570000,Yes
626,4bdk_A_rec_4bdk_rqq_lig_tt_docked_0_pocket10_gen_sample_11,22,-1.242520,13.350000,No
627,NS-014078794-0000,21,-0.228202,-1.520000,Yes
628,3qn6_A_rec_1c9c_pp3_lig_tt_min_0_pocket10_gen_sample_3,21,-2.516765,-2.180000,No
629,NS-015321026-0000,28,-0.939783,-3.750000,Yes
630,4gh2_A_rec_4fsu_hk5_lig_tt_docked_2_pocket10_gen_sample_11,28,-3.656420,11.780000,No
631,NS-019282212-0000,25,-1.348186,-5.580000,Yes
632,1o36_A_rec_1o2p_972_lig_tt_min_0_pocket10_gen_sample_12,25,-1.957784,-14.720000,No
633,NS-023413363-0000,22,-1.088919,-7.780000,Yes
634,3am9_B_rec_1n5x_tei_lig_tt_docked_0_pocket10_gen_sample_15,22,-1.688256,-6.080000,No
635,2f1b_A_rec_2f1b_gb3_lig_tt_min_0_pocket10_gen_sample_9,19,-2.782617,-3.880000,No
636,NS-017935918-0000,25,-1.469964,4.370000,Yes
637,5p9b_A_rec_5p97_77k_lig_tt_docked_3_pocket10_gen_sample_9,25,-0.936120,-0.070000,No
638,NS-021681824-0000,28,-1.231748,-12.260000,Yes
639,5kdh_A_rec_5hls_62g_lig_tt_min_0_pocket10_gen_sample_5,28,-1.706235,14.500000,No
640,NS-019352356-0000,23,-0.583768,3.000000,Yes
641,3gj5_A_rec_3gj5_gdp_lig_tt_docked_0_pocket10_gen_sample_8,23,-1.329662,8.470000,No
642,NS-012794879-0000,19,0.100984,8.130000,Yes
643,5em3_A_rec_5d7x_xz8_lig_tt_min_0_pocket10_gen_sample_6,19,-3.804937,1.230000,No
644,NS-021920896-0000,22,-0.030672,5.120000,Yes
645,1w3v_A_rec_1w06_w05_lig_tt_min_0_pocket10_gen_sample_13,22,-1.388316,3.930000,No
646,NS-017385116-0000,25,-0.084031,-9.210000,Yes
647,5sz9_A_rec_2g21_l1b_lig_tt_docked_0_pocket10_gen_sample_17,25,-1.664873,-0.070000,No
